,link_name,num_likes,status_message,status_type
111,Timeline Photos,1546,"Découvrez avec Mytek le nouveau lisseur Sinbo 2en1 à 34.900 TTC !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
112,Timeline Photos,1542,"Les Jours Anniversaires Mytek Commencent....Profitez ...PC Portable Dell Inspiron 3542 à 429 TTC seulement !! Pleins de cadeaux et de remises Exceptionnelles !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
113,Timeline Photos,1542,"Les meilleurs offres sont toujours chez Mytek ! Asus Light Gaming -X550JX / i7-4720MQ/ 8Go DD3/ 1To/ GeForce GTX950( 4Go Dédiée) + Garantie 2 ans à 1559 TTC !!
www.mytek.tn",photo
114,Timeline Photos,1537,"PC Portable Asus X553SA à 459 TTC !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
115,Timeline Photos,1515,"Plus de 5000 articles High-Tech en stock et des PROMOS chaque jour
Commandez en ligne & payez à la livraison
0 frais à partir de 300dt d'achats
www.mytek.tn",photo
116,Timeline Photos,1492,"Plus de 5000 articles High-Tech en stock et des PROMOS chaque jour
Commandez en ligne & payez à la livraison
0 frais à partir de 300dt d'achats
www.mytek.tn",photo
117,MyTEK's cover photo,1484,,photo
118,Timeline Photos,1481,"Les meilleures offres sont toujours chez Mytek !! Pc Portable ASUS X550JK Light Gaming à 1559 TTC !! Disponible dans tous nos les points de ventes
www.mytek.tn",photo
119,Timeline Photos,1428,"Avec le Smartphone Huawei GR3 ! bénéficiez d'une performance remarquable à prix raisonnable !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
120,Timeline Photos,1421,"Pc Portable ASUS Light Gaming I7 8Go 1To 4Go dédiée + Sacoche Asus à 1599dt au lieu de 1799dt pour les 20 premiers clients.
http://www.mytek.tn/pc-portable/7584-pc-portable-asus-x550vx-xx057d-i7-8go-1to.html",photo
121,Timeline Photos,1412,"Les meilleures offres chez mytek !!
Appareil Photo Numérique AMKOV 18 MP + Etui à 89 dt seulement 
http://www.mytek.tn/appareil-photo-numerique-tunisie/8363-appareil-photo-numerique-amkov-18-mp-etui.html",photo
122,Timeline Photos,1408,"Téléviseur Falcon 39"" à 619dt seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
http://www.mytek.tn/tv-led-tunisie/7132-televiseur-falcon-39-led-hd-fl-39n77d.html",photo
123,Timeline Photos,1383,"Livraison GRATUITE 
Recevez ce joli #smartphone 4G ALCATEL chez vous sans frais supplémentaires !!!
Commandez vite sur www.mytek.tn",photo
124,Timeline Photos,1383,"Plus de 5000 articles High-Tech disponibles en stock
Commandez en ligne & payez à la livraison
0 frais à partir de 300dt d'achats
www.mytek.tn",photo
125,Timeline Photos,1378,"Les meilleurs offres sont toujours chez Mytek ! HP 250 G3 Dual Core /2 Go/ 500 Go / à 435 TTC seulement !!!
www.mytek.tn",photo
126,Timeline Photos,1372,"Les meilleurs offres sont toujours chez Mytek ! Samsung Galaxy TAB 3 à 259 TTC seulement !!!
www.mytek.tn",photo
127,Timeline Photos,1372,"Amis Gamers ! C’est le moment de profiter de l’expérience GTX850M à 4Go dédié + la puissance i7 dans le HP ENVY 15-k003nk et augmenter votre capacité pour Windows 8.1 grâce à l’écran Tactile FULL HD² à 1699 dinars
pour +++ d’offres c’est par ici : www.mytek.tn",photo
128,Timeline Photos,1355,"PC LENOVO G5030 Intel Quad-Core N3540/ 4Go/ 500Go/ 15.6'' HD LED à 549 TTC + Bons d'Achat 50DT !!! Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
129,Timeline Photos,1338,"LENOVO Y5070  à 1939 TTC seulement !! Pleins de cadeaux et de remises Exceptionnelles !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
130,Timeline Photos,1322,"Téléviseurs LG 49’’/43’’ chez MyTEK à prix fou !
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=Téléviseur+LH5100&submit_search",photo
131,Timeline Photos,1317,"Pour tout Achat d'un Nouveau PC, Licence Anti-virus Kaspersky Offerte
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
http://www.mytek.tn/antivirus-et-securite-tunisie/7383--anti-virus-kaspersky-2016-1-poste-1-an.html",photo
132,Timeline Photos,1315,"Evertek EverMiracle sur 5 fois sans intérêt !! Profitez !!
www.mytek.tn",photo
133,Timeline Photos,1310,"Venez Vite profitez de l'offre #Vente #flash sur le pc portable #HP 15-r116nk à processeur core i3 et Stockage 750Go à 779DT seulement au lieu de 834DT avec une sacoche HP offerte
http://www.mytek.tn/content/34-ventes-flash",photo
134,Timeline Photos,1308,"HP Quad Core à petit prix.....Profitez !!
www.mytek.tn",photo
135,Timeline Photos,1297,"Tablette AXON Kidzy 70 7"" WiFi  à 65dt DT Seulement ! !
Pour les 20 premières Commandes en ligne au lieu de 95dt.
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=tablette+kidzy&submit_search=",photo
136,Timeline Photos,1296,"Les meilleurs offres sont toujours chez Mytek ! Samsung Galaxy TAB 3 à 259 TTC seulement !!!
www.mytek.tn",photo
137,Timeline Photos,1291,"Nouveau chez myTEK !
Tablette Wexler 4G à 169dt Seulement.
http://www.mytek.tn/tablettes-android-tunisie/9234-tablette-wexler-tab7-lte-4g-7-.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
138,Timeline Photos,1291,SABA 48’’ FULL HD + PAIEMENT 6 FOIS SANS INTÉRÊT+ GARANTIE 2 ANS à 999 TTC au lieu de 1099 TTC !!!,photo
139,Timeline Photos,1279,"A ne pas rater !! Pack Mariage Russel Hobbs à 169 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
140,Timeline Photos,1274,"PC Portable LENOVO Z5070 à 999 TTC  au lieu de 1199 TTC !! Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
141,Timeline Photos,1254,"Les meilleures offres sont toujours chez Mytek !! Tablette D-Link + pack offert à 119 seulement !!
www.mytek.tn",photo
142,Timeline Photos,1250,"Les promotions continuent chez Mytek : Acer Iconia B1-720 7"" HD 16Go à 169 dinars au lieu de 189 dinars
Pour tout achat effectué aux différents points de vente du 25/10/2014 au 24/11/2014, un tirage au sort aura lieu et un gagnant remportera un CADEAU 
http://www.mytek.tn/content/30-promos-anniversaire-",photo
143,Timeline Photos,1244,"TV FALCON 39'' à 629 TTC avec 3 ans de Garantie !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
http://www.mytek.tn/tv-led-tunisie/7132-televiseur-falcon-39-led-hd-fl-39n77d.html",photo
144,Timeline Photos,1227,"Amis Gamers ! C’est le moment de profiter de l’expérience GTX850M à 4Go dédié + la puissance i7 dans le HP ENVY 15-k003nk et augmenter votre capacité pour Windows 8.1 grâce à l’écran Tactile FULL HD² à 1599 dinars
pour +++ d’offres c’est par ici : www.mytek.tn",photo
145,Timeline Photos,1224,"Profitez de super promo chez myTEK :
Pc Portable VEGA BOOK Quad-Core  2Go de RAM et  32Go Disque Dur+ Windows10+sacoche+souris à 359 dt seulement !
http://www.mytek.tn/pc-portable/10024-pc-portable-vega-book-quad-core-2go-32gb-me-.html",photo
146,Timeline Photos,1224,"PC Portable ASUS ROG GL552JX Gaming Without Limits, 1849 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
147,Timeline Photos,1203,"Les promotions continuent chez Mytek : Le Galaxy Y Duos S 6102 ,3G - Bleutooth -GPS - Double Sim à 199 dt au lieu de 249 dt.
+1500 articles en stock !!!",photo
148,Timeline Photos,1201,"VENTE  FLASH   HP Pavilion Intel i7 4ème génération à 1349 TTC au lieu de 1489 TTC !! 
www.mytek.tn",photo
149,Timeline Photos,1200,"Les meilleures offres sont toujours chez Mytek ! Smart Phone Lenovo A319 à 189 TTC seulement !!!
www.mytek.tn",photo
150,Timeline Photos,1193,"Profitez de la tablette HP Plus II 3G à 265 dt seulement !!!
+1500 articles en stock!",photo
151,Timeline Photos,1192,"Petit prix mais grand style ! profitez de la Tablette Aikun 7"" 8Go Wifi à 95DT seulement",photo
152,Timeline Photos,1170,"STOP PROMO !!!
TV 40'' Full HD Smart Ecolux + Radio Réveil Grunding à 689 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
153,Timeline Photos,1167,"Les meilleures offres sont toujours chez Mytek ! PC Portable LENOVO G5030 Quad-Core 4Go 500Go à 549 TTC seulement !!!
www.mytek.tn",photo
154,Timeline Photos,1153,"STOP PROMO !!!
TV 40'' Full HD Smart Ecolux + Radio Réveil Grunding à 689 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
155,Timeline Photos,1152,"Les Jours Anniversaires Mytek Commencent....Profitez ...HP ALL In One 20-2310nk à 649 TTC seulement !! Pleins de cadeaux et de remises Exceptionnelles !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
156,Timeline Photos,1147,"Petit prix mais grand style ! profitez de la Tablette Aikun 7"" 8Go Wifi à 95DT seulement",photo
157,Timeline Photos,1143,"Livraison GRATUITE 
Recevez ce joli #smartphone 4G ALCATEL chez vous sans frais supplémentaires !!!
Commandez vite sur www.mytek.tn",photo
158,Timeline Photos,1141,"Plus de 5000 articles High-Tech en stock et des PROMOS chaque jour
Commandez en ligne & payez à la livraison
0 frais à partir de 300dt d'achats
www.mytek.tn",photo
159,Timeline Photos,1128,"Profitez ! ASUS GL552JX GAMER ROG, à 2099 TTC seulement !!
Disponible à partir du 18/11 dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
160,,1126,"Appréciez  les nombreuses qualités  de  vidéoprojecteur home cinéma EPSON   TW5350 et découvrez un divertissement immersif, réaliste et spectaculaire sur un grand écran   c’est tout simplement  le   plaisir au quotidien.
http://www.mytek.tn/video-projecteurs-tunisie/7337-video-projecteur-epson-eh-tw5350.html",photo
161,Timeline Photos,1124,"Les meilleurs offres sont toujours chez Mytek ! DELL inspiron 3542 Dual-Core 2957U/ 4G/500G/ 15.6''/ Intel HD à 569 TTC !!
www.mytek.tn",photo
162,Timeline Photos,1120,"Tablette SAMSUNG Galaxy Tab 3 7'' à 299 TTC
www.mytek.tn",photo
163,Timeline Photos,1108,"PC Portable Asus à 499 TTC avec 3 ANS de GARANTIE !!!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
164,Timeline Photos,1099,"Spécial rentrée scolaire !!! Pc Portable LENOVO E10 + Tablette Super TAB Offerte à 499 TTC seulement !!!!
www.mytek.tn",photo
165,Timeline Photos,1093,"PROMO HP S250 G2 Core i5 à seulement 829 TTC 
www.mytek.tn",photo
166,Timeline Photos,1087,"Téléviseur Samsung J5200 Full HD Smart +1an IPTV pour 1159dt Seulement !
http://www.mytek.tn/tv-led-tunisie/6501-tv-led-televiseur-samsung-j5200-smart-full-hd-40.html",photo
167,Timeline Photos,1075,"Vivez la fête du printemps avec Mytek ! Pc portable DELL inspiron 
3542 DUAL CORE 4Go/500Go/15.6 HD LED + Power Bank 4200 ADATA offert pour 599 TTC seulement !!",photo
168,Timeline Photos,1068,"Les meilleures offres sont toujours chez Mytek ! Appareil Photo Samsung ES95 + carte mémoire 4Go offerte à 169 TTC seulement !!!
www.mytek.tn",photo
169,Timeline Photos,1067,"Promo CAN 2017 !
Téléviseur SAMSUNG J4100 32'' à 599dt au lieu de 699dt
http://www.mytek.tn/tv-led-tunisie/5717-televiseur-samsung-j4100-32-slim-led-.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
170,Timeline Photos,1064,Vivez la fête du printemps avec Mytek ! PC Portable HP PAVILION 15-N205SK est seulement à 899 TTC au lieu de 999 TTC,photo
171,Timeline Photos,1063,"Les meilleures offres sont toujours chez Mytek !! Smart Phone Huawei Ascend P8 + Film de protection & Flip Cover à 1299 TTC seulement !!
www.mytek.tn",photo
172,Timeline Photos,1062,"Pack vidéosurveillance TECH-COM : 4 cameras+DVR pour 429 TTC seulement ! Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
173,Timeline Photos,1057,"Les meilleures offres sont toujours chez Mytek !! Smartphone Hp Slate 6 voice Tab II à 499 TTC au lieu de 569 TTC !!!
www.mytek.tn",photo
174,Timeline Photos,1043,"Profitez de l'offre fin d'année chez Mytek sur le pc portable 15-r115nk + sacoche offerte à seulement 589DT
www.mytek.tn",photo
175,Timeline Photos,1043,"Portable HP Dual Core à 469 Dinars au lieu de 529 Dinars TTC
www.mytek.tn",photo
176,Timeline Photos,1023,"Les meilleurs offres sont toujours chez Mytek !! Mini ordinateur de bureau HP Pavilion 300-030nf / Core i3-4025U / 4Go / 500 Go / Wifi-HDMI / Windows 8.1 à 849 TTC !!
www.mytek.tn",photo
177,Timeline Photos,1022,"Les meilleures offres sont toujours chez Mytek !! Smart Phone Samsung Galaxy A5 + Tige à selfie offerte à 845 TTC seulement !!
www.mytek.tn",photo
178,Timeline Photos,1014,"Optez pour la technologie #HP #Pavilion 11-n000nf x360 à processeur Intel Celeron Dual Core, RAM 4 Go et un écran 11"" HD Tactile à seulement 979 dinars",photo
179,Timeline Photos,988,"Portable Packard bell Dual Core à 629 TTC seulement !
www.mytek.tn",photo
180,Timeline Photos,965,"C'est officiel : Acer Liquid E3 Duo Smartphone de qualité pour un prix...exceptionnel ! Profitez d'un condensé de technologie pour seulement 499 dinars !
www.mytek.tn",photo
181,Timeline Photos,962,"Le Smartphone #Acer #liquid #E3 #Duo #Plus Double SIM à processeur Quad Core 1Ghz,RAM 2Go de qualité pour un prix exceptionnel ! seulement 499 dinars",photo
182,Timeline Photos,957,"Disque dur externe Verbatim 1To 2.5"" à 124.9 TTC !!! Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) www.mytek.tn",photo
183,Timeline Photos,947,"Coffre Fort Electronique YALE YSV200DB1 à 159 TTC au lieu de 219 TTC !!
Protéger vos bien avec MYTEK
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
184,Timeline Photos,935,"Nous recrutons des conseillers commerciaux (Tunis)
Bac + 2 min / Age 35 ans max / Expérience souhaitée
Envoyer CV et LM à recrutement@mytek.tn",photo
185,Timeline Photos,933,"Pack Rasoir rotatif Saturn étanche + Tondeuse a nez à 49 TTC seulement!!!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
186,Timeline Photos,930,"Grand choix de Smartphone, Tablettes & PC Portable, visitez le magasin le plus proche ou passez commande sur notre site web www.mytek.tn",photo
187,Timeline Photos,918,"Coffre Fort Electronique YALE YSV200DB1 à 159 TTC au lieu de 219 TTC !!
Protéger vos bien avec MYTEK
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
188,Timeline Photos,910,"Profitez d'une promotion limitée sur L'ASUS Transformer Book T100 avec un processeur Intel® Atom Quad Core Z3740, 500Go de stockage et Un écran 10.1"" transformé en Tablette Tactile + Clé 3G ooredoo + 2 mois internet gratuit pour seulement 739 dinars",photo
189,Timeline Photos,908,"Les meilleurs offres sont toujours chez Mytek !! La tablette ASUS Memo Pad 7''/ 1Go Ram/ Double camera à 149 TTC au lieu de 199 TTC !!
www.mytek.tn",photo
190,Timeline Photos,895,"Profitez des meilleures offres seulement chez MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
Tablette ARNOVA 7 G2 4GB à seulement 149 TTC !!!!
www.mytek.tn",photo
191,Timeline Photos,894,"Imprimante HP 1516, 3en1 + cartouche noir offerte à 79.900 DT au lieu de 99.900 dt !!",photo
192,Timeline Photos,891,"Splendeur, douceur et saveur.. Chez Mytek machine Nespresso à seulement 299 TTC + 36 capsules offertes !!.
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
193,Timeline Photos,885,"Les meilleures prix chez mytek !!
PC Portable HP 15-ac105nk I3 8Go 1To à 739dt seulement !!
http://www.mytek.tn/pc-portable/8155-pc-portable-hp-15-ac105nk-i3-8go-1to-.html?search_query=P1D92EA%2F8G&results=1
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
194,Timeline Photos,884,"Splendeur, douceur et saveur.. Chez Mytek machine Nespresso à seulement 299 TTC + 36 capsules offertes !!.
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
195,Timeline Photos,867,"Tablette PointOfView MOBII 701 à 149 TTC au lieu de 199 TTC !!
www.mytek.tn",photo
196,Timeline Photos,863,Découvrez nos meilleurs offres et profitez-en vite ! Appareil photo Samsung E S 95 +Etui offert  à 169 dt seulement !,photo
197,Timeline Photos,850,"Pack vidéosurveillance TECH-COM : 4 cameras+DVR pour 429 TTC seulement ! Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
198,Timeline Photos,850,"Profitez ...HP ALL In One 20-2310nk à 699 TTC seulement !! Pleins de cadeaux et de remises Exceptionnelles !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
199,Timeline Photos,838,"Les meilleures offres sont toujours chez Mytek !! Smart Phone Lenovo A319 /  DC1.3Ghz/4''/ 4Go/ Ram 512Mo/ Double Camera à 189 DT seulement !!
www.mytek.tn",photo
200,Timeline Photos,818,"Les meilleures offres sont toujours chez Mytek !!! Pc Portable Lenovo Idea Pad E10 Dual Core n2840 / 2Go DD3/ 500Go / Ecran 10"" à 299 TTC seullement !!!!
www.mytek.tn",photo
201,Timeline Photos,804,"Profitez avec MyTEK !
Smartphone ASUS ZenFone GO 3G à 199dt.
Smartphone ASUS ZenFone GO 4G à 299dt.
http://www.mytek.tn/142-smartphone-tunisie#/fabricant-asus/systeme_d_exploitation-android",photo
202,Timeline Photos,799,"Profitez de l'offre #Tablette #Acer 7"" HD 16Go B1-720 à 169 DT seulement 
www.mytek.tn",photo
203,Timeline Photos,795,"انتي زادة تنجم تربح معانا !!!
-اعمل j'aime على page Mytek 👍
-اعمل j'aime عالتصويرة 👍 و بارتاجيها
-و استدعى أصحابك لصفحتنا 
=> تدخل في قرعة و تربح PC ASUS  نهار 30 نوفمبر 2015
www.mytek.tn",photo
204,,792,"Chez MyTEk les promos ne s’arrêtent jamais !!
consoles de jeux à prix fous !
http://www.mytek.tn/154-console-de-jeux#/show-all",photo
205,Timeline Photos,783,"Offre spéciale CAN 2017 
http://www.mytek.tn/40-Vente-televiseur-tunisie#/fabricant-telefunken",photo
206,Timeline Photos,770,"Avec chaque console de jeux : FIFA 2017 GRATUIT !!
http://www.mytek.tn/xbox-one/8750-console-xbox-one-1to-plus-jeux-fifa17-gratuit-.html
http://www.mytek.tn/xbox-one/8753-console-xbox-one-500go-jeux-fifa17.html
http://www.mytek.tn/ps4/8391-playstation-4-slim-1to-.html?search_query=PS4-1TO-SLIM&results=1",photo
207,Timeline Photos,759,"""SUIVEZ LE CAN 2017""
Téléviseur SAMSUNG J4100 32'' +Lecteur DVD-E360 SAMSUNG à 699dt SEULEMENT !!
http://www.mytek.tn/tv-led-tunisie/8771-televiseur-samsung-j4100-32-lecteur-dvd-e360.html",photo
208,Timeline Photos,755,Vivez la fête du printemps avec Mytek ! Téléviseur SABA 40'' FULL HD + support mural offert à 799 TTC au lieu de 859 TTC !!,photo
209,,744,"Profitez d’une impression photo sans marge, de qualité élevée   et   à un coût ultra bas avec la possibilité d’impression sur  CD et à distance (wifi) Tout ça au meilleur prix  chez MyTEK  
http://www.mytek.tn/imprimante-a-reservoir-integre/12308-imprimante-photo-epson-l805-couleur-wifi.html",photo
210,Timeline Photos,736,"انتي زادة تنجم تربح معانا !!!
-اعمل j'aime على page Mytek 👍
-اعمل j'aime عالتصويرة 👍 و بارتاجيها
-و استدعى أصحابك لصفحتنا 
=> تدخل في قرعة و تربح PC ASUS  نهار 30 نوفمبر 2015
www.mytek.tn",photo
211,Patriotes de Tunisie,730,,photo
212,MyTEK's cover photo,722,,photo
213,Timeline Photos,717,"PC Portable HP Pavilion G6-2301EK à 999 TTC au lieu de 1069 TTC avec plusieurs cadeaux surprise !! 
www.mytek.tn",photo
214,Timeline Photos,689,Venez Vite profitez d'un #Samsung #Galaxy #Note 4 à 1549DT au lieu de 1799DT,photo
215,Timeline Photos,687,"Profitez avec MyTEK !
Smartphone ASUS ZenFone GO 3G à 199dt au lieu de 249dt
Smartphone ASUS ZenFone GO 4G à 299dt au lieu de 349dt
http://www.mytek.tn/142-smartphone-tunisie#/fabricant-asus/systeme_d_exploitation-android",photo
216,Timeline Photos,683,Venez profitez de nos offres spécial fin d'année chez Mytek sur le pc portable HP Pavilion 15-p002nk-i5-6Go et 2go graphique avec une sacoche offerte pour seulement 1039DT,photo
